event_id,ticker_id,tags
gdp_2025-01-30,,MACRO_GDP,MEDIUM_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
sec_AAPL_0000320193-25-000055,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,AAPL,TECH,CONSUMER
sec_AAPL_0000320193-25-000057,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_10Q,AAPL,TECH,CONSUMER
sec_AAPL_0001140361-25-018400,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,AAPL,TECH,CONSUMER
sec_AAPL_0001140361-25-025275,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,AAPL,TECH,CONSUMER
sec_TSLA_0001628280-25-034692,TSLA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,TSLA,TECH,AUTOMOTIVE,ENERGY
sec_TSLA_0001628280-25-035738,TSLA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,TSLA,TECH,AUTOMOTIVE,ENERGY
sec_TSLA_0001628280-25-035806,TSLA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_10Q,TSLA,TECH,AUTOMOTIVE,ENERGY
sec_AAPL_0001140361-25-027340,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,AAPL,TECH,CONSUMER
sec_AAPL_0000320193-25-000071,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,AAPL,TECH,CONSUMER
sec_AAPL_0000320193-25-000073,AAPL,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_10Q,AAPL,TECH,CONSUMER
sec_TSLA_0001104659-25-073263,TSLA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,TSLA,TECH,AUTOMOTIVE,ENERGY
sec_TSLA_0001104659-25-087862,TSLA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_8K,TSLA,TECH,AUTOMOTIVE,ENERGY
fomc_2025-09-17,,MACRO_FOMC,HIGH_IMPACT,BINARY,RECURRING,GLOBAL,BROAD_MARKET
jobs_2025-10-03,,MACRO_JOBS,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
cpi_2025-10-15,,MACRO_CPI,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
gdp_2025-10-30,,MACRO_GDP,MEDIUM_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
regulatory_2025-10-31_sec_filing_deadline_-_10-q,,REGULATORY,MEDIUM_IMPACT,REGULATORY_SEC,GLOBAL,BROAD_MARKET
global_2025-11-01_macro_jobs,,MACRO_JOBS,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
fomc_2025-11-05,,MACRO_FOMC,HIGH_IMPACT,BINARY,RECURRING,GLOBAL,BROAD_MARKET
hood_2025-11-07_earnings,HOOD,EARNINGS,HIGH_IMPACT,BINARY,RECURRING,EARNINGS_Q3,HOOD,FINANCE,TECH,BROKERAGE,AFTER_MARKET
jobs_2025-11-07,,MACRO_JOBS,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
cpi_2025-11-13,,MACRO_CPI,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
hood_2025-11-14_sec_filings,HOOD,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_10Q,HOOD,FINANCE,TECH,BROKERAGE
regulatory_2025-11-15_finra_compliance_deadline,,REGULATORY,MEDIUM_IMPACT,REGULATORY_FINRA,GLOBAL,BROAD_MARKET
nvda_2025-11-19_earnings,NVDA,EARNINGS,HIGH_IMPACT,BINARY,RECURRING,EARNINGS_Q3,NVDA,TECH,AI,SEMIS,AFTER_MARKET
nvda_2025-11-26_sec_filings,NVDA,SEC_FILINGS,MEDIUM_IMPACT,RECURRING,SEC_10Q,NVDA,TECH,AI,SEMIS
regulatory_2025-12-01_finra_rule_change_effective_date,,REGULATORY,MEDIUM_IMPACT,REGULATORY_FINRA,GLOBAL,BROAD_MARKET
jobs_2025-12-05,,MACRO_JOBS,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
cpi_2025-12-12,,MACRO_CPI,HIGH_IMPACT,RECURRING,GLOBAL,BROAD_MARKET
fomc_2025-12-17,,MACRO_FOMC,HIGH_IMPACT,BINARY,RECURRING,GLOBAL,BROAD_MARKET
regulatory_2026-01-31_sec_filing_deadline_-_10-k,,REGULATORY,MEDIUM_IMPACT,REGULATORY_SEC,GLOBAL,BROAD_MARKET